0015923072322007               010102320142962026   0866                        
0015923072323                  010102320102962025   0897                        
0015923072400                  010102320112961025   0899                        
0015923072401                  010102320102959025   0907                        
0015923072402                  010102423142958026   0897                        
0015923072403016               010102423132958026   0899                        
0015923072404023               010102423142958026   0909                        
0015923072405010               010102323112958025   0888                        
0015923072406020               010102320082959025   0899                        
0015923072407020               010102320102959025   0909                        
0015923072408003               010102320092961025   0899                        
0015923072409003               010102420122962026   0909                        
0015923072410003               010102423122962027   0869                        
0015923072411003               010102418122962026   0858                        
0015923072412003               010102418142961026   0879                        
0015923072413010               010102320142961028   0787                        
0015923072414007               010102418142959028   0808                        
0015923072415003               010102318112960025   0899                        
0015923072416007               010102220092960025   0858                        
0015923072417007               010102323082959025   0909                        
0015923072418003               010102223102961024   0899                        
0015923072419010               010102220072962025   0867                        
0015923072420007               010102225062964024   0908                        
0015923072421026               010102225072966024   0898                        
0015923072422013               010102225082966024   0887                        
0015923072423010               010102220072965025   0866                        
0015923072500                  010102223052965024   0886                        
0015923072501023               010102218032966024   0906                        
0015923072502010               010102223032966024   0907                        
0015923072503043               010102223032967024   0908                        
0015923072504020               010102223052968024   0907                        
0015923072505010               010102225062968024   0896                        
0015923072506020               010102227052969024   0907                        
0015923072507020               010102225052970025   0857                        
0015923072508033               010102220032971026   0806                        
0015923072509016               010102320072972028   0754                        
0015923072510016               010102320082972028   0734                        
0015923072511016               010102418092973028   0766                        
0015923072512010               010102418112973028   0788                        
0015923072513007               010202325142975025   0899                        
0015923072514010               010202323092974025   0878                        
0015923072515016               010102220072971027   0746                        
0015923072516013               010102318082970028   0743                        
0015923072517020               010102325052970029   0735                        
0015923072518020               010102318102972027   0799                        
0015923072519010               010102318052972026   0848                        
0015923072520144               010102218052972025   0838                        
0015923072521026               010102218042973025   0834                        
0015923072522                  010202216042976025   0843                        
0015923072523                  010202218032976025   0853                        
0015923072600                  010202218032975025   0870                        
0015923072601                  010202223032976024   0882                        
0015923072602016               010202225022975024   0877                        
0015923072603141               010202218012975025   0867                        
0015923072604161               010202200012976025   0856                        
0015923072605138               010202218022976025   0869                        
0015923072606148               010202223022977025   0877                        
0015923072607                  010202320022978026   0844                        
0015923072608013               010202318052980027   0786                        
0015923072609013               010202418062979028   0757                        
0015923072610013               010202418072979029   0744                        
0015923072611016               010202418062978030   0723                        
0015923072612020               010202418092977030   0693                        
0015923072613023               010202320082975030   0684                        
0015923072614030               010102320092974030   0665                        
0015923072615033               010102318102973031   0663                        
0015923072616033               010102320092973030   0653                        
0015923072617                  010102318092972030   0663                        
0015923072618                  010102318082971029   0680                        
0015923072619                  010102223062973028   0723                        
0015923072620                  010202218022975027   0722                        
0015923072621                  010202232032977027   0736                        
0015923072622                  010202323032978027   0770                        
0015923072623                  010202323052977027   0804                        
0015923072700                  010202325052976026   0815                        
0015923072701177               010202323032976026   0837                        
0015923072702174               010102320032973026   0867                        
0015923072703                  010102227042973025   0844                        
0015923072704                  010102200012973025   0842                        
0015923072705                  010202325022974025   0860                        
0015923072706                  010202111012975025   0800                        
0015923072707                  010202214032975026   0800                        
0015923072708033               010202318032975027   0751                        
0015923072709033               010202318032975029   0701                        
0015923072710033               010202316052975030   0692                        
0015923072711033               010202318082975030   0683                        
0015923072712                  010202318082974030   0640                        
0015923072713                  010102118062972031   0570                        
0015923072714                  010102116092972031   0560                        
0015923072715                  010102218092970031   0590                        
0015923072716                  010102318062969031   0630                        
0015923072717                  010102218072970031   0610                        
0015923072718                  010102218082970029   0650                        
0015923072719                  010102216062970028   0676                        
0015923072720                  010102116052971028   0668                        
0015923072721                  010202018052975028   0650                        
0015923072722                  010102229012973027   0712                        
0015923072723                  010102225032973027   0712                        
0015923072800                  010102225052971026   0785                        
0015923072801                  010102223042971027   0755                        
0015923072802                  010102020012971027   0667                        
0015923072803                  010102132042971027   0698                        
0015923072804                  010102132022971027   0708                        
0015923072805                  010102100012972027   0697                        
0015923072806                  010102007032973027   0696                        
0015923072807                  010202100002974027   0708                        
0015923072808                  010202205022975028   0707                        
0015923072809                  010102209022974031   0627                        
0015923072810                  010102216052974030   0627                        
0015923072811                  010102218052973031   0598                        
0015923072812                  010102218062973032   0558                        
0015923072813                  010102318072973032   0608                        
0015923072814                  010102218062972032   0557                        
0015923072815                  010102118082971032   0556                        
0015923072816                  010102218072970032   0586                        
0015923072817                  010102218092969031   0597                        
0015923072818                  010102218062969030   0625                        
0015923072819                  010102218062969029   0653                        
0015923072820                  010102220042971028   0710                        
0015923072821                  010102318062974027   0780                        
0015923072822                  010202318042974027   0790                        
0015923072823                  010202318042974027   0801                        
0015923072900                  010202318052975026   0830                        
0015923072901                  010202318042975026   0822                        
0015923072902                  010202318022975026   0822                        
0015923072903                  010202218032974026   0820                        
0015923072904                  010102227032974026   0820                        
0015923072905                  010202027022974025   0730                        
0015923072906                  010202127032974025   0760                        
0015923072907                  010202100012974026   0720                        
0015923072908                  010202214032974029   0660                        
0015923072909                  010102318052974030   0640                        
0015923072910                  010102418062974031   0680                        
0015923072911                  010102318072974031   0650                        
0015923072912                  010102416072973031   0660                        
0015923072913                  010102418072973030   0670                        
0015923072914                  010102218072972031   0590                        
0015923072915                  010102216072971032   0570                        
0015923072916                  010102320052970031   0610                        
0015923072917                  010102320042970031   0630                        
0015923072918                  010102307032970030   0680                        
0015923072919                  010102207042971029   0661                        
0015923072920                  010102107042972028   0662                        
0015923072921092               010102105012973028   0646                        
0015923072922085               010102205022974028   0686                        
0015923072923102               010202205022974028   0736                        
0015923073000                  010102200012973028   0710                        
0015923073001                  010102109022972028   0682                        
0015923073002                  010102111052971027   0702                        
0015923073003020               010102209022970027   0752                        
0015923073004020               010102227022969027   0761                        
0015923073005020               010102229022970026   0771                        
0015923073006                  010102200012970026   0771                        
0015923073007                  010102211022971027   0752                        
0015923073008039               010102318052974029   0701                        
0015923073009033               010102414062974030   0691                        
0015923073010033               010202418082974030   0692                        
0015923073011033               010102418072972031   0672                        
0015923073012033               010102418092971031   0651                        
0015923073013                  010102416072970031   0640                        
0015923073014                  010102418102971031   0690                        
0015923073015                  010102418072969031   0660                        
0015923073016                  010102418092967031   0680                        
0015923073017                  010102318072967031   0641                        
0015923073018                  010102318082966030   0660                        
0015923073019                  010102318062967029   0722                        
0015923073020                  010102320052968028   0762                        
0015923073021                  010102325062971027   0760                        
0015923073022                  010102227042972027   0742                        
0015923073023                  010102225022971027   0742                        
0015923073100                  010102127032971027   0700                        
0015923073101                  010102029022970027   0683                        
0015923073102                  010102023032969026   0702                        
0015923073103                  010102032042968026   0680                        
0015923073104                  010101923022969026   0673                        
0015923073105                  010102032042969026   0693                        
0015923073106                  010101900012969026   0664                        
0015923073107                  010101932022970027   0642                        
0015923073108                  010101934032971029   0550                        
0015923073109                  010101929012970031   0510                        
0015923073110                  010102020042968031   0522                        
0015923073111                  010102218072967031   0593                        
0015923073112                  010102218082967032   0563                        
0015923073113026               010102218082966031   0603                        
0015923073114026               010102416072965032   0664                        
0015923073115026               010102314042965032   0623                        
0015923073116033               010102309042964031   0645                        
0015923073117                  010102405052964030   0706                        
0015923073118                  010102307032964029   0677                        
0015923073119                  010102207042964029   0696                        
0015923073120                  010102109032963028   0666                        
0015923073121                  010102107032965028   0663                        
0015923073122                  010102109032965027   0675                        
0015923073123                  010102107032966027   0677                        
0015923080100                  010102109032965027   0707                        
0015923080101                  010102107032965027   0718                        
0015923080102                  010102105042964027   0727                        
0015923080103                  010102105042964027   0713                        
0015923080104                  010102105052964027   0742                        
0015923080105                  010102205042963026   0770                        
0015923080106                  010102205042964026   0790                        
0015923080107013               010102305042965027   0761                        
0015923080108013               010102307052966029   0725                        
0015923080109026               010102209042966031   0623                        
0015923080110023               010102309052966031   0623                        
0015923080111033               010102109062966031   0562                        
0015923080112                  010102109062964032   0524                        
0015923080113                  010102109052963032   0543                        
0015923080114                  010102111072962032   0534                        
0015923080115                  010102111062960032   0524                        
0015923080116                  010102011052959032   0516                        
0015923080117                  010102009052958031   0537                        
0015923080118                  010102107042958030   0577                        
0015923080119                  010102109052958029   0593                        
0015923080120                  010102007042959029   0615                        
0015923080121                  010101905032961028   0570                        
0015923080122                  010102009032960028   0614                        
0015923080123                  010101905042960028   0605                        
0015923080200                  010102205052960027   0714                        
0015923080201013               010102305042959027   0777                        
0015923080202                  010102202022958027   0765                        
0015923080203                  010102202032957027   0766                        
0015923080204                  010102205052957027   0783                        
0015923080205020               010102305052957027   0794                        
0015923080206023               010102202042957026   0787                        
0015923080207                  010102305032957027   0770                        
0015923080208033               010102409042957029   0723                        
0015923080209033               010102511042957031   0693                        
0015923080210033               010102414052957032   0635                        
0015923080211033               010102518072956032   0676                        
0015923080212033               010102516052956032   0698                        
0015923080213033               010102518062954032   0677                        
0015923080214033               010102518082953032   0667                        
0015923080215                  010102418072952032   0625                        
0015923080216                  010102518092951031   0695                        
0015923080217033               010102318062950031   0637                        
0015923080218033               010102416062949030   0708                        
0015923080219                  010102418072949029   0738                        
0015923080220                  010102318062950028   0745                        
0015923080221                  010102223042951028   0725                        
0015923080222                  010102218052951028   0716                        
0015923080223                  010102318032951027   0794                        
0015923080300                  010102416032952027   0817                        
0015923080301                  010102320042950027   0793                        
0015923080302                  010102320022951027   0787                        
0015923080303                  010102318042951027   0807                        
0015923080304                  010102218052951027   0768                        
0015923080305                  010102120042951027   0723                        
0015923080306                  010102125012950027   0713                        
0015923080307                  010102123032951027   0704                        
0015923080308                  010102120022951030   0583                        
0015923080309                  010102418052951030   0684                        
0015923080310                  010102418072952031   0673                        
0015923080311                  010102218092951031   0574                        
0015923080312                  010102318102950032   0594                        
0015923080313033               010102318112949032   0615                        
0015923080314033               010102318102949033   0563                        
0015923080315                  010102318082947032   0582                        
0015923080316                  010102318092947032   0601                        
0015923080317                  010102318062947032   0612                        
0015923080318                  010102216052946031   0591                        
0015923080319                  010102418062947030   0703                        
0015923080320                  010102218042948029   0682                        
0015923080321                  010102107022949029   0642                        
0015923080322                  010102305032949028   0740                        
0015923080323                  010102109022947028   0674                        
0015923080400                  010102207032947028   0712                        
0015923080401                  010102309012947028   0762                        
0015923080402059               010102305012947028   0772                        
0015923080403                  010102325012947028   0741                        
0015923080404                  010102332012947027   0762                        
0015923080405                  010102034022946027   0663                        
0015923080406                  010102100002947027   0693                        
0015923080407                  010102318052947027   0783                        
0015923080408098               010102318042948029   0695                        
0015923080409                  010102218052947030   0616                        
0015923080410                  010102218062947032   0577                        
0015923080411                  010102218082946032   0577                        
0015923080412                  010002120072944033   0516                        
0015923080413                  010002218092943033   0545                        
0015923080414                  010002318082941033   0553                        
0015923080415148               010002118102941033   0503                        
0015923080416                  010002118092941032   0533                        
0015923080417                  010002318082941031   0614                        
0015923080418                  010002418062940031   0682                        
0015923080419                  010002318052940030   0680                        
0015923080420                  010002416042941029   0743                        
0015923080421                  010002207032942029   0691                        
0015923080422                  010002200002942028   0690                        
0015923080423                  010002216022941028   0711                        
0015923080500                  010002218022939028   0720                        
0015923080501                  010002225022938028   0732                        
0015923080502                  010002205022936028   0713                        
0015923080503                  010002100012935027   0700                        
0015923080504                  010002214012935027   0721                        
0015923080505                  010002205032935027   0730                        
0015923080506                  010002202032936027   0740                        
0015923080507                  010002205032935028   0730                        
0015923080508                  010002307032936030   0650                        
0015923080509                  010002411072936031   0650                        
0015923080510                  010002409042935032   0630                        
0015923080511026               010002409052934032   0642                        
0015923080512026               010002511092932032   0682                        
0015923080513023               010002511062931032   0683                        
0015923080514039               010002311062929032   0582                        
0015923080515026               010002311092929032   0603                        
0015923080516033               010002511052928032   0683                        
0015923080517                  010002209052926031   0590                        
0015923080518                  010002309052926030   0661                        
0015923080519                  010002411042926029   0711                        
0015923080520                  010002407042927028   0773                        
0015923080521                  010002307042929028   0730                        
0015923080522                  010002307042930028   0773                        
0015923080523                  010002307042929028   0782                        
0015923080600                  010002305042928028   0750                        
0015923080601                  010002205042927028   0724                        
0015923080602                  010002105052925028   0682                        
0015923080603030               010002205052925028   0705                        
0015923080604030               010002205042925028   0707                        
0015923080605026               010002205052926028   0719                        
0015923080606023               010002305052925028   0748                        
0015923080607020               010002305052925028   0727                        
0015923080608023               010002407052926031   0686                        
0015923080609023               010002409052925031   0656                        
0015923080610023               010002309062925032   0613                        
0015923080611026               010002309052925032   0594                        
0015923080612030               010002309062924033   0563                        
0015923080613033               010002209052923034   0502                        
0015923080614033               010002207052923034   0493                        
0015923080615033               010002209062921034   0502                        
0015923080616033               010002209052920034   0492                        
0015923080617                  010002107062921033   0502                        
0015923080618                  010002107062921032   0531                        
0015923080619                  010002107082923030   0583                        
0015923080620                  010002105062924030   0593                        
0015923080621016               010002105062926029   0621                        
0015923080622                  010002205082926029   0663                        
0015923080623                  010002205052927029   0692                        
0015923080700023               010002307052926028   0725                        
0015923080701                  010002205042925028   0723                        
0015923080702020               010002205052924028   0723                        
0015923080703020               010002205042924028   0734                        
0015923080704                  010002205052924028   0720                        
0015923080705                  010002205042924027   0752                        
0015923080706                  010002207082925028   0733                        
0015923080707026               010002205062926028   0701                        
0015923080708033               010002305092926030   0661                        
0015923080709026               010002207072926031   0602                        
0015923080710033               010002305062926033   0561                        
0015923080711033               010002307062926034   0534                        
0015923080712036               010002307072925034   0546                        
0015923080713036               010002407062924034   0563                        
0015923080714036               010002409062923033   0576                        
0015923080715036               010002407072922034   0553                        
0015923080716033               010002307062923034   0546                        
0015923080717030               010002307072924033   0576                        
0015923080718026               010002307072926031   0637                        
0015923080719026               010002205082927030   0662                        
0015923080720023               010002205072928029   0686                        
0015923080721020               010002205072929028   0697                        
0015923080722020               010002205062930028   0707                        
0015923080723020               010002205062930028   0716                        
0015923080800020               010002205062931027   0722                        
0015923080801020               010002205042931027   0734                        
0015923080802020               010002205072931027   0735                        
0015923080803                  010002105092930026   0740                        
0015923080804                  010002105082931026   0740                        
0015923080805102               010002105072931026   0741                        
0015923080806                  010002205062932026   0760                        
0015923080807016               010002205062934027   0747                        
0015923080808016               010002205072934028   0727                        
0015923080809023               010002207072934029   0678                        
0015923080810023               010002305052934030   0646                        
0015923080811026               010002207092934030   0656                        
0015923080812030               010002207082934031   0595                        
0015923080813033               010002207072933032   0566                        
0015923080814033               010002205092932031   0586                        
0015923080815033               010002207052932032   0557                        
0015923080816030               010002207062934031   0607                        
0015923080817026               010002207072934031   0598                        
0015923080818026               010002305102934030   0647                        
0015923080819023               010002207082935029   0677                        
0015923080820023               010002107082935028   0686                        
0015923080821023               010002105072936027   0702                        
0015923080822023               010002105082937027   0715                        
0015923080823020               010002105052936027   0726                        
0015923080900                  010002107072936027   0733                        
0015923080901075               010002105072935026   0726                        
0015923080902023               010002107072934026   0738                        
0015923080903020               010002107082932026   0738                        
0015923080904020               010002107082934026   0749                        
0015923080905020               010002105082933026   0749                        
0015923080906020               010002107072933026   0739                        
0015923080907020               010002107082934026   0749                        
0015923080908020               010002207082935026   0779                        
0015923080909016               010002307082936025   0879                        
0015923080910013               010002307082935025   0899                        
0015923080911013               010002305092934025   0889                        
0015923080912016               010002307072934025   0889                        
0015923080913010               010002305092932025   0909                        
0015923080914010               010002307072932025   0889                        
0015923080915010               010002205082932025   0869                        
0015923080916013               010002307092930025   0879                        
0015923080917013               010002307102928025   0869                        
0015923080918013               010002207072927025   0849                        
0015923080919030               010002107092926025   0819                        
0015923080920033               010002209092925025   0849                        
0015923080921016               010002307092925025   0899                        
0015923080922010               010002305102923025   0899                        
0015923080923013               010002207102921025   0879                        
0015923081000013               010002307122917025   0889                        
0015923081001003               009902207122913025   0889                        
0015923081002010               009902307102910025   0899                        
0015923081003003               009902207122908024   0909                        
0015923081004010               009902207132904024   0889                        
0015923081005013               009902307132900025   0879                        
0015923081006007               009902307152894025   0899                        
0015923081007003               009902307162888025   0919                        
0015923081008003               009802309192885025   0909                        
0015923081009003               009802311192880025   0899                        
0015923081010003               009802316222881025   0889                        
0015923081011007               009902218212886024   0879                        
0015923081012007               009902220242894024   0869                        
0015923081013010               009902123182899025   0829                        
0015923081014013               009902120162903026   0739                        
0015923081015020               009901923132905025   0719                        
0015923081016007               009902018132906025   0768                        
0015923081017033               009901920152909025   0709                        
0015923081018023               009902020172912025   0707                        
0015923081019026               010001920122917025   0676                        
0015923081020043               010001920142919025   0686                        
0015923081021026               010001918092923025   0696                        
0015923081022026               010001923102926025   0715                        
0015923081023023               010002023112928025   0725                        
0015923081100                  010001925062929025   0731                        
0015923081101020               010001923102931024   0744                        
0015923081102026               010001923122931024   0736                        
0015923081103020               010001920092932024   0744                        
0015923081104020               010001923082934024   0742                        
0015923081105023               010001927062934024   0761                        
0015923081106                  010001925082936024   0760                        
0015923081107                  010002025062937025   0780                        
0015923081108                  010002018082938026   0670                        
0015923081109039               010002218082940028   0691                        
0015923081110020               010002218082939028   0701                        
0015923081111023               010002318102939029   0713                        
0015923081112016               010002318112939029   0731                        
0015923081113016               010002318102937029   0711                        
0015923081114020               010002318122937029   0711                        
0015923081115016               010002318132936029   0711                        
0015923081116020               010002318132936028   0742                        
0015923081117020               010002318112936028   0721                        
0015923081118016               010002220082937028   0711                        
0015923081119016               010002218072938027   0761                        
0015923081120                  010002020072939027   0672                        
0015923081121033               010002223102941026   0781                        
0015923081122013               010002223082942026   0802                        
0015923081123010               010002318052942026   0833                        
0015923081200                  010002318052942026   0828                        
0015923081201007               010002320072943026   0837                        
0015923081202010               010002320062942026   0847                        
0015923081203026               010002318062941026   0857                        
0015923081204026               010002223082941026   0839                        
0015923081205010               010002220072941026   0829                        
0015923081206010               010002318042941026   0839                        
0015923081207033               010002220062943026   0789                        
0015923081208033               010002218032943026   0798                        
0015923081209013               010002316062943028   0747                        
0015923081210020               010002118082943028   0653                        
0015923081211                  010002116092942029   0602                        
0015923081212                  010002118112942029   0641                        
0015923081213026               010002118102941029   0643                        
0015923081214                  010002120082941029   0634                        
0015923081215148               010002018082940029   0626                        
0015923081216164               010001918072939027   0627                        
0015923081217164               010002120072940028   0677                        
0015923081218164               010002018072940027   0687                        
0015923081219049               010002016042941026   0706                        
0015923081220233               010002007032942026   0716                        
0015923081221                  010002007032943026   0735                        
0015923081222                  010002009032944025   0722                        
0015923081223039               010102007022945025   0764                        
0015923081300                  010002005032944025   0744                        
0015923081301                  010002007032944024   0753                        
0015923081302                  010001802032942024   0695                        
0015923081303                  010001836022942023   0730                        
0015923081304                  010001802022943023   0712                        
0015923081305020               010001709022944023   0672                        
0015923081306115               010001734012944023   0693                        
0015923081307                  010101905042945024   0700                        
0015923081308033               010102005032946027   0682                        
0015923081309033               010102107042946028   0653                        
0015923081310033               010102211032946030   0632                        
0015923081311026               010102111072946030   0592                        
0015923081312026               010102211062945030   0623                        
0015923081313026               010002311072944030   0644                        
0015923081314026               010002309052944030   0652                        
0015923081315023               010002311062943030   0665                        
0015923081316                  010002309052943029   0716                        
0015923081317                  010002209052943028   0695                        
0015923081318148               010002109052943027   0706                        
0015923081319217               010002107062943026   0758                        
0015923081320190               010002105052944026   0769                        
0015923081321023               010102107052947025   0758                        
0015923081322210               010102005042947025   0727                        
0015923081323164               010102005042947025   0728                        
0015923081400154               010102005052948025   0737                        
0015923081401151               010102005042947025   0748                        
0015923081402151               010102005062947025   0758                        
0015923081403154               010102005042947025   0738                        
0015923081404157               010102005042946025   0739                        
0015923081405                  010102005052946025   0738                        
0015923081406                  010102005032947025   0738                        
0015923081407020               010102005032948025   0737                        
0015923081408                  010102105042947026   0748                        
0015923081409148               010102107032947028   0679                        
0015923081410026               010102211062948029   0648                        
0015923081411033               010102209042949030   0617                        
0015923081412033               010102109062947030   0596                        
0015923081413033               010102109062946030   0587                        
0015923081414036               010002109052945030   0588                        
0015923081415036               010002209062944030   0637                        
0015923081416036               010002109062944029   0637                        
0015923081417033               010002109052944028   0666                        
0015923081418036               010002107052944028   0652                        
0015923081419                  010002005062944027   0641                        
0015923081420                  010002005062945027   0693                        
0015923081421                  010102005042946026   0710                        
0015923081422023               010102005032947026   0724                        
0015923081423023               010102005062947025   0727                        
0015923081500026               010102005072946025   0722                        
0015923081501030               010101905052945025   0724                        
0015923081502                  010001905042944025   0714                        
0015923081503                  010001902042944024   0730                        
0015923081504                  010001905052944024   0740                        
0015923081505                  010001905052943024   0730                        
0015923081506                  010001905082945024   0722                        
0015923081507115               010101905072945025   0691                        
0015923081508030               010101905072945025   0698                        
0015923081509030               010001905072945026   0687                        
0015923081510033               010002005072944028   0605                        
0015923081511033               010001907052942030   0522                        
0015923081512043               010002105062941031   0564                        
0015923081513043               010001907062939031   0483                        
0015923081514049               010002211052938031   0614                        
0015923081515046               010002211072937030   0634                        
0015923081516043               010002211082936030   0655                        
0015923081517036               010002211052936029   0666                        
0015923081518036               010002207032937028   0682                        
0015923081519026               010002111042939027   0672                        
0015923081520026               010002009022941027   0663                        
0015923081521036               010002007042942027   0658                        
0015923081522023               010001814022942026   0624                        
0015923081523016               010002225052942026   0773                        
0015923081600033               010002127052942026   0768                        
0015923081601016               010002107032941026   0737                        
